committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
15,17,2012-05-21 14:30:24,35,java/engine/org/apache/derby/iapi/types/SQLBinary.java,39,10
15,17,2012-05-21 14:30:24,36,java/engine/org/apache/derby/iapi/types/SQLBit.java,1,9
15,17,2012-05-21 14:30:24,37,java/engine/org/apache/derby/iapi/types/SQLBlob.java,1,5
15,17,2012-05-21 14:30:24,38,java/engine/org/apache/derby/iapi/types/SQLChar.java,90,30
15,17,2012-05-21 14:30:24,39,java/engine/org/apache/derby/iapi/types/SQLVarbit.java,1,9
15,17,2012-05-21 14:30:24,40,java/engine/org/apache/derby/impl/sql/execute/BasicNoPutResultSetImpl.java,4,4
15,17,2012-05-21 14:30:24,41,java/engine/org/apache/derby/impl/sql/execute/NoRowsResultSetImpl.java,9,4
15,17,2012-05-21 14:30:24,42,java/engine/org/apache/derby/impl/sql/execute/TemporaryRowHolderResultSet.java,7,1
15,17,2012-05-21 14:30:24,43,java/shared/org/apache/derby/shared/common/reference/SQLState.java,1,1
15,17,2012-05-21 14:30:24,67,java/testing/org/apache/derbyTesting/functionTests/tests/lang/CastingTest.java,150,4
33,18,2012-05-21 13:43:01,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,16,11
33,19,2012-05-21 12:50:45,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,14,6
33,20,2012-05-19 19:31:18,11,java/engine/org/apache/derby/iapi/reference/Property.java,6,0
33,20,2012-05-19 19:31:18,13,java/engine/org/apache/derby/iapi/sql/dictionary/TableDescriptor.java,1,1
33,20,2012-05-19 19:31:18,12,java/engine/org/apache/derby/impl/services/daemon/IndexStatisticsDaemonImpl.java,115,15
33,20,2012-05-19 19:31:18,71,java/engine/org/apache/derby/impl/sql/execute/AlterTableConstantAction.java,1,1
33,20,2012-05-19 19:31:18,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,96,1
31,21,2012-05-18 22:39:39,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,4,4
31,21,2012-05-18 22:39:39,73,java/testing/org/apache/derbyTesting/functionTests/tests/lang/Derby5681Test.java,184,0
31,21,2012-05-18 22:39:39,6,java/testing/org/apache/derbyTesting/junit/IndexStatsUtil.java,539,0
31,21,2012-05-18 22:39:39,74,java/testing/org/apache/derbyTesting/junit/Utilities.java,152,115
33,22,2012-05-18 07:04:52,12,java/engine/org/apache/derby/impl/services/daemon/IndexStatisticsDaemonImpl.java,10,8
33,23,2012-05-18 06:03:23,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,12,2
23,24,2012-05-17 21:24:20,76,java/engine/org/apache/derby/impl/jdbc/authentication/AuthenticationServiceBase.java,1,1
23,24,2012-05-17 21:24:20,43,java/shared/org/apache/derby/shared/common/reference/SQLState.java,0,1
23,25,2012-05-17 12:41:16,79,java/engine/org/apache/derby/jdbc/InternalDriver.java,0,7
23,25,2012-05-17 12:41:16,43,java/shared/org/apache/derby/shared/common/reference/SQLState.java,1,0
23,25,2012-05-17 12:41:16,80,java/testing/org/apache/derbyTesting/functionTests/tests/lang/Derby5652.java,123,0
23,25,2012-05-17 12:41:16,81,java/testing/org/apache/derbyTesting/functionTests/tests/lang/_Suite.java,1,0
23,25,2012-05-17 12:41:16,78,java/engine/org/apache/derby/impl/jdbc/authentication/NativeAuthenticationServiceImpl.java,10,1
